,Date,Total Inflows,Customers - DDS,Customers - EFT,T&S Collections,FX Sales,Other operations,Total Outflows,Tüpraş,Other Oil,Gas,Import payments (FX purchases),Tax,Operatioınal and Admin. Expenses,VIS Buyback Payments,Net Cashflow from Operations,Inflows- currency
787,2022-02-23,81060361.14275,45128750.0,27774390.834999997,3237462.3875,1544757.92025,3375000.0,-77469501.22249998,-50663049.8675,-17791591.1725,-2381740.1875,-4714295.0,-262132.585,-1003298.4425,-653393.9675,3590859.920250013,10300.375
788,2022-02-24,96831430.7525,48641000.0,40327494.74250001,4218791.5725,394144.4375,3250000.0,-104083377.16,-27692915.975,-7277772.962499999,-15659097.1975,-35503750.0,-16323813.12,-1142076.8650000002,-483951.04,-7251946.407499984,250.0
789,2022-02-25,122081183.15499996,70446000.0,45978294.93249998,5656888.2225,0.0,0.0,-169020851.6,-18488148.3925,-17115917.5175,-3347032.7625,-74009250.0,-45700684.8475,-10359818.08,0.0,-46939668.44500002,12770.1325
790,2022-02-28,255861158.265,159575000.0,81133367.18000002,15152791.085,0.0,0.0,-118025626.5625,-51548058.9275,-51121384.9425,-8560794.345,0.0,-1551905.79,-5243482.5575,0.0,137835531.7025,1066937.5
791,2022-03-01,86753287.86500001,55741500.0,26310359.74,4701428.125,0.0,0.0,-91309936.3825,-22960971.82,-35764369.96,-5286191.1425,-12159000.0,-13025091.13,-1699581.2175,-414731.1125,-4556648.517499983,1075.0
792,2022-03-02,174704963.5575,87937750.0,66811338.995,14205874.5625,0.0,5750000.0,-104812565.62000002,-18017361.785,-17827470.912499998,-3090392.3025,-52785000.0,-11424593.3075,-1539776.3200000022,-127970.9925,69892397.93749999,1450907.5
793,2022-03-03,113413788.2425,57336500.0,45173464.595,5653823.6475,0.0,5250000.0,-223806056.335,-58065252.2925,-34977261.415,-3777802.705,-53066250.0,-147899.775,-2543253.12,-71228337.0275,-110392268.09250002,67216.2025
794,2022-03-04,90463411.1575,33668500.0,42041329.1,8378582.0575,0.0,6375000.0,-55631162.4575,-15953458.1375,-21636661.4525,-3739964.6975,-10629375.0,-1094133.1375,-1993359.81,-584210.2225,34832248.7,0.0
795,2022-03-07,199257833.9,76536250.0,98051063.3975,16670520.5025,0.0,8000000.0,-177654467.08999997,-96649205.525,-35622667.3675,-10099315.0225,-4698807.5,-28025843.73,-2383923.4725,-174704.4725,21603366.810000032,2336277.5
796,2022-03-08,165786514.7225,116179000.0,44156869.7475,5450644.975000001,0.0,0.0,-90507637.4375,-32247025.2275,-2526610.7325000004,-8407904.83,-45335937.5,-947377.0775,-769907.48,-272874.59,75278877.285,33530.0
797,2022-03-09,122976146.675,66011250.0,47822246.68,8267649.994999999,0.0,875000.0,-98126677.6325,-22041002.935,-9088624.235,-7563687.2075,-51283750.0,-2936942.4925,-4050654.35,-1162016.4125,24849469.04250002,11128.185
798,2022-03-10,135959353.89,67819750.0,50608051.15,12156552.74,0.0,5375000.0,-137940107.89750004,-12023275.045,-6427360.45,-5200197.56,-59072000.0,-53268638.1125,-1933946.0875,-14690.6425,-1980754.0075000525,136500.3375
799,2022-03-11,81887701.40499999,41715750.0,30666894.2925,9505057.1125,0.0,0.0,-80764222.35,-50453922.2,-9594845.675,-4886486.505,0.0,-11248152.0325,-4060424.8125,-520391.125,1123479.0549999925,0.0
800,2022-03-14,279054230.4125,156840750.0,88749014.75749998,33464465.655,0.0,0.0,-230150280.4125,-106077713.6525,-25395740.5725,-11675395.5875,-73695000.0,-149556.6625,-10527922.78,-2628951.1575,48903949.99999997,10347.185
801,2022-03-15,161056295.87,88048250.0,66282166.6925,6725879.1775,0.0,0.0,-152961858.81,-67579214.095,-8928728.6625,-3023131.87,-70383125.0,-413027.625,-2623666.0575,-10965.5,8094437.060000002,659479.1875
802,2022-03-16,79867500.045,40610250.0,28803500.905,10453749.14,0.0,0.0,-47814114.22,-29232088.2475,-10602961.11,-4137632.5175,0.0,-77947.6875,-3309138.225,-454346.4325,32053385.825000003,1835554.59
803,2022-03-17,87399666.685,23243500.0,45684357.2425,13046809.4425,0.0,5425000.0,-162049554.07750002,-73953259.71000001,-52231429.42,-6612792.72,0.0,-28505254.45,-716336.5275,-30481.25,-74649887.39250001,16138.1875
804,2022-03-18,91880811.27,33985250.0,45577692.47750001,7817868.7925,0.0,4500000.0,-206182085.135,-48067110.5075,-10221535.8375,-3389621.8200000003,0.0,-1735339.0125,-2406648.1750000003,-140361829.78250003,-114301273.865,1656.25
805,2022-03-21,200107693.115,92252500.0,77124864.2125,13305328.9025,0.0,17425000.0,-192588862.7325,-147395392.3075,-31318443.085,-8029520.2725,0.0,-936188.2775,-4909318.79,0.0,7518830.382499993,36449.4
806,2022-03-22,123454664.975,63237250.0,46265657.25,13951757.725,0.0,0.0,-129376345.725,-20916389.3875,-33596684.5475,-6730346.925,-53740625.0,-8976950.4375,-3064343.7975,-2351005.63,-5921680.75,750.0
807,2022-03-23,151819870.84,93551750.0,43963150.05,12179970.79,0.0,2125000.0,-136538043.3125,-13242990.985,-22983972.94,-4416890.5875,-92681250.0,-1818058.55,-1260912.13,-133968.12,15281827.527500004,0.0
808,2022-03-24,94858280.1975,38618750.0,44702801.02,7536729.1775,0.0,4000000.0,-184276432.6625,-39976074.105,-33238479.3375,-5305035.16,-103932500.0,-482609.6,-960645.52,-381088.94,-89418152.46500002,60051.785
809,2022-03-25,144860429.46,95458500.0,44577288.53,4824640.930000001,0.0,0.0,-140429106.79,-22380676.6725,-45839669.68,-3115245.1825,0.0,-65270826.295,-3525247.425,-297441.535,4431322.670000017,0.0
810,2022-03-28,259103397.2625,166048750.0,73930221.7725,19124425.49,0.0,0.0,-230109944.36750004,-100677587.335,-58570732.5725,-23276718.950000003,-16696125.0,-28260745.4925,-2628035.0175,0.0,28993452.89499995,2635532.8975
811,2022-03-29,122373083.0975,73518500.0,37403215.6575,11451367.44,0.0,0.0,-112157247.0,-22378233.245,-13341107.9775,-3442377.545,-69725318.065,-1399221.0,-1849731.3725,-21257.795,10215836.097499996,1253.25
812,2022-03-30,181277125.795,112523500.0,57619578.7625,8884047.032499999,0.0,2250000.0,-117870164.145,-21387188.895,-86029549.3675,-3110814.8525,0.0,-433264.585,-6909346.444999999,0.0,63406961.64999999,27622.5575
813,2022-03-31,170803780.47499996,74139250.0,77005397.42749998,14659133.0475,0.0,5000000.0,-58896222.1375,-17205646.605,-9308777.5125,-2512109.37,0.0,-28981094.1,-843284.55,-45310.0,111907558.33749996,0.0
814,2022-04-01,80371840.4975,46251750.0,30885127.5575,2234962.94,0.0,1000000.0,-112733503.3675,-48900663.43,0.0,-4194902.89,-57682243.845,0.0,-1907968.705,-47724.4975,-32361662.86999999,16835.21
815,2022-04-04,128433696.0775,28380750.0,68056627.0225,13021319.055,0.0,18975000.0,-199404701.4975,-101206038.9575,-80058885.495,-12845621.5,0.0,-175215.07,-5118940.475,0.0,-70971005.41999999,15263.675
816,2022-04-05,115969081.6775,56457500.0,43328186.5075,7058395.170000001,0.0,9125000.0,-219454209.615,-30302663.58,-53165716.1175,-4476322.32,0.0,-12763704.045,-2043119.925,-116702683.6275,-103485127.9375,2612265.0
817,2022-04-06,111355656.15250002,43445250.0,47454037.45250001,12206368.7,0.0,8250000.0,-62281721.3675,-31946219.355,-17774563.855,-5753616.6875,0.0,-241489.325,-4186757.09,-2379075.055,49073934.78500002,0.0
818,2022-04-07,149083332.19,56265000.0,61470979.1625,24097353.0275,0.0,7250000.0,-182221394.275,-93207038.585,-41344666.0,-6719853.665000001,-17159020.0,-22011059.1375,-1321745.5275,-458011.36,-33138062.08499998,53562.9375
819,2022-04-08,84518129.84500001,37951000.0,40376175.42750001,6190954.4175,0.0,0.0,-57447555.4825,-25757430.0575,-12139801.835,-5321176.03,0.0,-132.525,-11339400.465,-2889614.57,27070574.36250002,73100.0
820,2022-04-11,342267393.5475,224369500.0,89231437.93249999,28666455.615,0.0,0.0,-286441713.145,-182315905.76,-20675429.8875,-16804167.995,-16578000.0,-40647105.7325,-9380943.3425,-40160.4275,55825680.40250003,0.0
821,2022-04-12,83085214.74,52281250.0,25630596.22,5173368.5200000005,0.0,0.0,-73790408.3875,-4297176.0525,-49145230.8125,-4747583.1225000005,0.0,-13498583.67,-1137268.03,-964566.7,9294806.352499992,0.0
822,2022-04-13,117309336.0675,68170250.0,37707090.925,11431995.142500002,0.0,0.0,-52537651.4525,-32767431.4225,-13866348.915,-2991997.63,0.0,-1540628.3675,-1123165.3325,-248079.785,64771684.61500001,1059143.0175
823,2022-04-14,145031107.23250002,75900750.0,58118968.525000006,4761388.7075,0.0,6250000.0,-43428494.837500006,-21075344.4625,-14212868.4825,-4228119.0325,0.0,-1294475.5125,-2478370.7725,-139316.575,101602612.395,125789.8075
824,2022-04-15,274517969.225,134399500.0,131261465.785,8357003.439999999,0.0,500000.0,-144783946.45499998,-35290134.105,-58599816.065,-8410969.685,-35464125.0,-8595.0725,-3254189.2375,-3756117.29,129734022.77000004,803797.22
825,2022-04-18,240588149.285,165854250.0,61424973.5825,13308925.7025,0.0,0.0,-178760793.38000005,-121696527.0475,-8339824.7275,-13141418.5375,-32002875.0,-993004.2075,-2587143.86,0.0,61827355.90499994,1514475.0
826,2022-04-19,65908128.7975,18982250.0,33223912.585,6951966.2125,0.0,6750000.0,-46751420.767500006,-9084777.965,-6374529.2075,-5368564.605,-20150625.0,-4801970.855,-880893.2849999999,-90059.85,19156708.029999997,1184640.0
827,2022-04-20,155315427.31,74698750.0,52814587.61999999,20152089.690000005,1525000.0,6125000.0,-224505731.72000003,-63932430.695,-604049.44,-4223523.0225,0.0,-17309484.96,-7396716.215,-131039527.3875,-69190304.41000003,10620.495
828,2022-04-21,127905930.6325,62181750.0,48615304.69,7858875.942499999,0.0,9250000.0,-71892431.56,-63918767.84,-749492.3775,-4167377.84,-225774.4675,0.0,-2573599.3975,-257419.6375,56013499.07249999,0.0
829,2022-04-22,108263397.3,43655250.0,48805280.1775,10302867.1225,0.0,5500000.0,-94674724.995,-61818507.925,0.0,-4743247.5825,-26587353.5125,0.0,-1448652.975,-76963.0,13588672.305000007,1450.81
830,2022-04-25,303142803.11749995,190200250.0,90115282.52,20327270.5975,0.0,2500000.0,-319007748.0725,-130664959.625,-45104087.44499999,-11106315.94,-73845000.0,-51644458.555,-6353551.5075,-289375.0,-15864944.955000045,425.0
831,2022-04-26,112813716.32,63260750.0,40024962.15,9528001.67,0.0,2.5,-16454597.347500002,-8150203.1875,-516329.4525,-3758509.905,0.0,-2939903.35,-841900.5775,-247750.875,96359118.9725,939027.28
832,2022-04-27,120849430.51749998,59925250.0,49961187.85249999,9587992.665,0.0,1375000.0,-216119283.6975,-44571032.7175,0.0,-5786820.3575,-27002463.285,0.0,-138758967.3375,0.0,-95269853.18,101094.165
833,2022-04-28,148265125.6625,53900000.0,78810135.87,9304989.7925,0.0,6250000.0,-144422681.99249998,-55005253.5275,-55219296.915,-5036222.055,0.0,-25992012.415,-2978048.5775,-191848.5025,3842443.6700000167,1500.0
834,2022-04-29,290194554.3475,98057750.0,179743291.335,11768513.0125,0.0,625000.0,-402103529.2075,-34661633.6425,-33971301.91,-5881801.6,-316343552.5125,-4266872.3275,-6828045.545,-150321.66999999998,-111908974.85999995,0.0
835,2022-05-05,742198206.9775,291601250.0,333322151.01,79274805.9675,0.0,38000000.0,-587645404.705,-231559833.8775,-149779344.055,-42348761.225,-141008500.0,-472195.9325,-8349734.8475,-14127034.7675,154552802.27249992,4157957.1375
836,2022-05-06,181057138.3925,84144000.0,84463542.2475,11474596.145,0.0,975000.0,-142328944.3825,-37160708.34,-16431412.125,-5529675.045,-81114663.0,0.0,-1938392.4150000005,-154093.45750000002,38728194.01000002,0.0
837,2022-05-09,298802100.7025,148589750.0,131691774.1275,18520576.575,0.0,0.0,-313525940.1675,-239240601.8225,-26920520.4925,-16462582.6875,-19250496.7675,0.0,-11091315.0025,-560423.395,-14723839.464999974,1397037.5
838,2022-05-10,248219067.44,142632750.0,91360401.0225,14225916.4175,0.0,0.0,-139839967.0475,-42999650.0825,-27206906.2225,-5387829.0875,0.0,-49867800.67,-12224147.329999998,-2153633.655,108379100.39249998,0.0
839,2022-05-11,140437598.56,69817250.0,63228788.16,5791560.4,0.0,1600000.0,-59066279.8475,-26223860.0325,-9680513.705,-2840885.005,-17232750.0,-874607.4675,-1434945.5725000007,-778718.065,81371318.7125,12687.1075
840,2022-05-12,132926552.8175,58744500.0,58141814.8175,10540238.0,0.0,5500000.0,-116327637.7575,-53813039.86,-416910.205,-6015495.8775,-12332000.0,-40786228.9725,-2946965.9625,-16996.88,16598915.060000002,800000.0
841,2022-05-13,146167479.98999998,45509000.0,85907282.0675,10751197.922499998,0.0,4000000.0,-102329918.1675,-4578951.695,-9658965.1775,-5823720.835,-77510000.0,-1062338.865,-2695901.0375,-1000040.5575,43837561.82249999,1035430.22
842,2022-05-16,663745499.1925,299075750.0,314601679.56,50068069.63250001,0.0,0.0,-290677428.83,-116615648.9025,-67036560.06,-17945084.674999997,-77966250.0,-2921870.3575,-8192014.834999999,0.0,373068070.3625,25821.9425
843,2022-05-17,111444257.1625,19271250.0,65728194.7375,10194812.425,0.0,16250000.0,-251752931.71,-44116512.4225,-19391020.1725,-15544523.205,0.0,-20662947.23,-151941889.415,-96039.265,-140308674.54749995,0.0
844,2022-05-18,206816907.6225,62510000.0,101220276.125,40961631.4975,0.0,2125000.0,-199632683.0075,-56627583.715,-26966228.945,-6299359.4025,0.0,-5170049.5925,-3722978.0975,-100846483.255,7184224.61500001,0.0
845,2022-05-20,225078057.84500003,96391000.0,90687039.98250002,24250017.8625,0.0,13750000.0,-324053921.155,-106045701.9225,-13921790.13,-12609348.8975,-80094625.0,-106036867.285,-4425293.9025,-920294.0175,-98975863.30999994,71068.41500000001
846,2022-05-23,388548768.415,242637000.0,115195673.85,28966094.565,0.0,1750000.0,-423782543.0124999,-197360619.6975,-62566182.78,-15468984.6875,-139843750.0,-4585503.2125,-3957502.635,0.0,-35233774.59749991,0.0
847,2022-05-24,154493659.375,53761750.0,94479416.725,5127492.65,0.0,1125000.0,-94076606.985,-41552918.465,-10913800.935,-8384372.27,-30242812.5,-2052706.0,-861500.05,-68496.765,60417052.39,77.5
848,2022-05-25,195903733.03,119318750.0,59549432.7175,14535550.3125,0.0,2500000.0,-157414951.3975,-59840324.44,-10544986.39,-5142971.1275,-30660000.0,-46771507.1625,-4359580.79,-95581.4875,38488781.63249999,500.0
849,2022-05-26,133701148.205,54786750.0,63037443.13,7376955.075,0.0,8500000.0,-147588392.88500002,-80048364.165,-216758.1225,-5616828.840000001,-30765000.0,-28327035.9625,-2614327.9575,-77.8375,-13887244.680000022,75221.9325
850,2022-05-27,147522091.60500002,70710000.0,67076562.215,8485529.39,0.0,1250000.0,-118027957.515,-42330790.52,-12831598.01,-8334483.205,-30716250.0,-21917529.9875,-1574676.6575000002,-322629.135,29494134.09000002,0.0
851,2022-05-30,486451591.6825,295678500.0,161908890.94250005,28864200.74,0.0,0.0,-238865839.9825,-104604285.8575,-73003186.41,-17316639.0575,-30768750.0,-2783689.69,-10370589.6925,-18699.275,247585751.7,0.0
852,2022-05-31,286202339.345,139328500.0,133774816.0075,13099023.3375,0.0,0.0,-83803246.58,-31193999.1625,-9606632.53,-8000258.4475,-30749062.5,-77437.66,-3797443.2775,-378413.0025,202399092.765,1500.0
853,2022-06-01,146694340.05,91856000.0,46832891.585,8005448.465,0.0,0.0,-137917299.86,-36992143.005,-38465893.63,-6914755.385,-54857669.785,0.0,-686838.0550000002,0.0,8777040.189999998,0.0
854,2022-06-02,140049054.01500002,24640500.0,73849516.35000001,30134037.665,0.0,11425000.0,-356994619.14500004,-63828777.475,-79712816.5125,-27023689.042500004,-34277382.2675,0.0,-150986026.86999995,-1165926.9775,-216945565.13000005,331.0325
855,2022-06-03,113495226.81,35216250.0,58997610.7825,11431366.0275,0.0,7850000.0,-266075612.8375,-33504452.93,-16949540.455,-18991823.79,-30909375.0,-19984665.2975,-2982117.835,-142753637.53,-152580386.02749997,250.0
856,2022-06-06,445202359.115,197992750.0,167075032.8825,56234576.2325,0.0,23900000.0,-325023600.2075,-150502515.0775,-99732927.0325,-16848594.0425,-41465000.0,-4188297.51,-12262416.545000002,-23850.0,120178758.90750004,0.0
857,2022-06-07,139370735.815,66493750.0,57597892.3325,12779093.4825,0.0,2500000.0,-107879681.13750002,-42153850.385,-13334187.42,-8248478.3425,-41915000.0,-505177.6975,-1720487.2925,-2500.0,31491054.67749998,125.0
858,2022-06-08,182021602.5525,88511000.0,85651616.16,5358986.3925,0.0,2500000.0,-182319941.5325,-66358617.8575,-17631715.7725,-6195070.460000001,-42843625.0,-48176690.8525,-610991.74,-503229.85,-298338.9799999893,0.0
859,2022-06-09,153170899.4775,69711250.0,65149626.665,11185022.8125,0.0,7125000.0,-115277894.125,-36477560.8275,-24861930.39,-6750621.08,-43058437.5,-427607.7925,-1768806.3925,-1932930.1425,37893005.35249999,0.0
860,2022-06-10,274216011.3275,147067500.0,106940603.565,18957907.7625,0.0,1250000.0,-163111577.605,-32307793.07,-5758624.785,-11772769.03,-43073125.0,-66628410.94999999,-3404608.53,-166246.24,111104433.7225,625.0
861,2022-06-13,490468722.8375,287331000.0,150734810.7525,52402912.085,0.0,0.0,-365534529.50000006,-261040873.1025,-30583554.5375,-15930681.800000004,-43156250.0,-224398.8075,-13823771.2525,-775000.0,124934193.33749992,687.5
862,2022-06-14,238028475.71,141126000.0,84414360.4925,12488115.2175,0.0,0.0,-201570364.0775,-82437986.23,-27117151.4525,-13514232.867499998,-64739875.0,-3575098.23,-9754132.4925,-431887.80500000005,36458111.63249999,250.0
863,2022-06-15,506937165.2175,166126000.0,230610343.5975,18950821.62,0.0,91250000.0,-146467574.25500005,-35206135.31000001,-28909955.36,-7427708.205,-65846562.5,-209839.09,-8519085.1175,-348288.6725,360469590.9625,127893.9625
864,2022-06-16,135828911.4575,74365750.0,47699640.6075,13763520.85,0.0,0.0,-184921012.5125,-49743364.52,-37063340.58,-10846390.1525,-64906875.0,-20207440.6425,-2136564.1175,-17037.5,-49092101.05499998,939696.8225
865,2022-06-17,120313228.19,28228500.0,73780428.6675,12904299.5225,0.0,5400000.0,-206381125.39,-97020154.485,-10675360.01,-5823636.562500001,-64950875.0,-24268539.56,-3194094.645,-448465.1275,-86067897.20000002,116161.13
866,2022-06-20,440056096.2925,200269750.0,162669962.89249998,50366383.4,0.0,26750000.0,-580321794.135,-228914143.4225,-51973345.5375,-14126664.12,-43343437.5,-1453475.215,-43333746.5925,-197176981.7475,-140265697.84250003,0.0
867,2022-06-21,174662224.09,92304250.0,64942716.6625,17415257.427500002,0.0,0.0,-153642090.83,-50199365.86,-48687029.855,-9560725.9375,-43357812.5,-379166.2075,-1457990.4700000074,0.0,21020133.25999999,0.0
868,2022-06-22,144163201.9,73773750.0,57889451.900000006,12500000.0,0.0,0.0,-155183095.4025,-71341527.58500001,-11611126.0925,-10503391.13,-43439375.0,-16250000.0,-2037675.5949999988,0.0,-11019893.502499998,875.0
869,2022-06-23,118356773.215,64780000.0,44721888.005,8854885.209999999,0.0,0.0,-133655067.9175,-67362193.77,-8126322.235,-5538390.1375,-43450312.5,-8301390.535,-876458.7400000012,0.0,-15298294.7025,0.0
870,2022-06-24,118513124.8525,56646250.0,52580905.81249999,9285969.04,0.0,0.0,-113252713.77,-28203698.9875,-24178719.1225,-13256510.94,-43652938.065,0.0,-3960846.655,0.0,5260411.082499996,1871.5
871,2022-06-27,406849639.0775,248723000.0,123695052.8025,34431586.275,0.0,0.0,-341716939.9975,-131404897.155,-108077680.9925,-21816001.99,0.0,-72728542.2925,-7631509.55,-58308.0175,65132699.07999998,0.0
872,2022-06-28,153432201.115,77840250.0,62952321.580000006,12639629.535,0.0,0.0,-150484240.25250003,-103570393.685,-31886589.9125,-10487545.4,0.0,-1275328.4575,-3006448.615,-257934.1825,2947960.862499982,697.5
873,2022-06-29,172189504.2475,90840000.0,67723777.79249999,13625726.455,0.0,0.0,-228537374.3075,-72634811.705,-28455972.9025,-6215081.1325,-117039250.0,-379117.3575,-3813141.21,0.0,-56347870.05999997,31563.79
874,2022-06-30,428372674.455,242629500.0,167782667.41,17960507.045,0.0,0.0,-239935158.0625,-94253311.5325,-16137161.045,-9571683.295,-112578750.0,-3817850.925,-3576401.265,0.0,188437516.3925,500.0
875,2022-07-01,163581408.68,67682750.0,83931389.05,11967269.63,0.0,0.0,-134535770.815,-24521380.98,-463687.1625,-9130575.82,-41840937.5,-32605754.2625,-25970742.4325,-2692.6575,29045637.86500001,6669.0
876,2022-07-04,228268206.78500003,57186500.0,117273993.675,23682713.11,0.0,30125000.0,-312070825.5375001,-181254652.935,-87203469.525,-39775584.87749999,0.0,-187257.1675,-3649861.0325,0.0,-83802618.75250006,0.0
877,2022-07-05,198840268.7075,107411250.0,68700730.63250001,16728288.075,0.0,6000000.0,-282822470.74,-82005120.4775,-14743201.44,-6193010.8175,-54968000.0,-347969.665,-3450415.7650000006,-121114752.575,-83982202.03250003,2000.0
878,2022-07-06,323727600.2625,101919000.0,135158175.5,10150424.7625,0.0,76500000.0,-252653115.305,-64291379.735,-22063909.22,-5642597.162500001,-120614125.0,-36389902.885,-3651201.3025,0.0,71074484.95749998,500.0
879,2022-07-07,270433777.12,114635500.0,115349414.66,9198862.46,0.0,31250000.0,-150442575.01749995,-56125653.405,-42941082.8075,-7137515.264999999,-21623750.0,-13560319.3875,-8213615.359999999,-840638.7925,119991202.10250004,0.0
880,2022-07-08,136068915.25,58438750.0,67527201.96249999,10102963.2875,0.0,0.0,-92242836.7525,-83168437.7025,-1649843.53,-5602208.5675,0.0,-111680.1625,-1697872.6825,-12794.1075,43826078.4975,0.0
881,2022-07-13,863387148.5625,573554250.0,233772495.635,56060402.9275,0.0,0.0,-523813051.2074999,-216549656.32,-143064607.85,-41405688.555,-69674500.0,-43349374.53249999,-9769223.95,0.0,339574097.3550001,7950.945
882,2022-07-14,161123548.83,69588000.0,74339600.75,12695885.33,4500062.75,0.0,-361686138.105,-160618423.225,-50649371.895,-6395298.59,-74310250.0,-39953813.455,-1920795.9225,-27838185.0175,-200562589.275,1277181.785
883,2022-07-18,641829281.0325,373938750.0,228338132.0,39552399.0325,0.0,0.0,-405619817.805,-302812726.625,-14755696.77,-28719277.6625,-17455000.0,-188652.3575,-13850279.3725,-27838185.0175,236209463.2275,1550159.5625
884,2022-07-19,226922262.015,86357250.0,74392304.75,29072707.265,0.0,37100000.0,-186455576.95,-101388798.3,-71751298.3125,-5565021.815,0.0,-228167.635,-1239411.2275,-6282879.66,40466685.065,16899.4425
885,2022-07-20,188806196.0,86602750.0,78263071.0,23940375.0,0.0,0.0,-310031418.69,-90486377.52,-25164810.155,-8110869.43,-43997500.0,-10403001.475,-3734421.4625,-128134438.6475,-121225222.69,66463.325
886,2022-07-21,178456117.9025,106233000.0,62446775.0,9776342.9025,0.0,0.0,-189511413.51,-41097374.71,-90720370.89,-10507507.657500004,-44068750.0,-576322.2225,-2541088.03,0.0,-11055295.607499989,31093.9975
887,2022-07-22,133579769.49,52814250.0,65490208.05499999,15275311.435,0.0,0.0,-150163933.79250002,-52181705.8425,-39041644.325,-5122705.1625,-22186250.0,-27491741.72,-1668693.115,-2471193.6275,-16584164.302500024,423.25
888,2022-07-25,493544766.34,298277250.0,134157224.5,31110291.840000004,0.0,30000000.0,-395932017.3825,-97091394.59,-204778154.63000005,-30140644.19,0.0,-51950400.2775,-11971423.695000002,0.0,97612748.95750004,0.0
889,2022-07-26,147775122.5925,82618750.0,54542940.5,10613432.0925,0.0,0.0,-137875832.415,-95304504.235,-30452890.495,-6886431.69,0.0,-2855239.48,-2376766.515,0.0,9899290.17750001,14067.85
890,2022-07-27,145345419.255,83644250.0,54565827.25,7135342.005,0.0,0.0,-164256707.07,-95172562.1625,-42644788.3175,-18468144.435,0.0,-5404223.43,-2566988.724999995,0.0,-18911287.815,10246.8775
891,2022-07-28,177302764.365,85304250.0,72118571.25,19879943.115,0.0,0.0,-179695680.32999998,-65107064.8075,-83233129.3775,-24751892.5075,0.0,-5204775.85,-1398817.7875,0.0,-2392915.964999974,0.0
892,2022-07-29,323088802.2425,157193500.0,161142443.75,4752858.492500001,0.0,0.0,-147697341.8575,-62482930.09,-14125755.7125,-9303176.29,-44803125.0,-13681573.475,-3207957.9424999994,-92823.3475,175391460.38500002,0.0
893,2022-08-01,495673064.585,330514750.0,134979406.5175,30178908.067500003,0.0,0.0,-263757791.9825,-191411560.1825,-39702935.4975,-17317072.2825,0.0,-3694061.395,-11632162.625000004,0.0,231915272.6025,0.0
894,2022-08-02,107385908.925,21993750.0,60204908.925,12937250.0,0.0,12250000.0,-150484965.51,-51476577.685,-18347489.1575,-9286425.0975,-67362500.0,-2054337.945,-1957635.625,0.0,-43099056.58499999,0.0
895,2022-08-03,175489739.6675,81930250.0,70229358.23249999,12830131.435,0.0,10500000.0,-310058426.015,-34775595.125,-7091732.3475,-12279406.8375,-67364375.0,-37924456.48,-5624957.172499999,-144997903.0525,-134568686.3475,0.0
896,2022-08-04,175688774.27,91335250.0,60714868.18,10011906.09,3626750.0,10000000.0,-179203461.505,-100543507.0575,-21743967.045,-6824371.845000001,-44946250.0,-525941.8675,-3719423.69,-900000.0,-3514687.2349999845,13854.47
897,2022-08-05,186928960.3325,60496500.0,84751414.25,41681046.0825,0.0,0.0,-122216329.105,-47035677.2325,-1730185.845,-8603224.73,-44925000.0,-13846387.1825,-3544604.115,-2531250.0,64712631.22749999,0.0
898,2022-08-08,556667041.29,233266250.0,203681750.225,43796500.0,0.0,75922541.065,-313954174.71500003,-181651425.8975,-20883552.085,-26991140.5575,-67415000.0,-758118.1725,-16254938.0025,0.0,242712866.57499996,0.0
899,2022-08-09,161823521.605,87397750.0,56037085.66,15888685.945,0.0,2500000.0,-215710896.7925,-58451816.7,-78049458.18249999,-4901985.962499999,-68182380.0,-441939.29,-5683316.6575,0.0,-53887375.1875,11490519.735
900,2022-08-10,226372060.335,125371500.0,81006447.5,17494112.835,0.0,2500000.0,-351209457.335,-38930724.88,-21714146.3475,-10028166.1825,-44876875.0,-49074208.03,-186335336.895,-250000.0,-124837396.99999996,250.0
901,2022-08-11,198445283.415,117657500.0,67726527.0,13061256.415,0.0,0.0,-193418894.9125,-27556238.445,-85551781.63999999,-7559894.695000001,-71800250.0,-1381.1275,-938733.7900000076,-10615.215,5026388.502499998,0.0
902,2022-08-12,148675803.6125,58237000.0,76198830.5,14239973.1125,0.0,0.0,-140786289.5225,-53566523.145,-24975490.125,-7024699.28,-26916500.0,-21485702.235,-6792985.85,-24388.8875,7889514.090000004,0.0
903,2022-08-15,653002672.98,408965500.0,214457175.48,29579997.5,0.0,0.0,-389848953.2075,-167596466.135,-118923840.045,-25308873.095,-44975625.0,-20494231.0775,-12549917.855,0.0,263153719.77250004,1323235.8875
904,2022-08-16,270920855.64,97529250.0,107479566.685,14855397.21,0.0,51056641.745,-138963331.805,-46689230.89750001,-47511123.595,-6884758.852500001,-26963625.0,-6469270.9825,-4421892.5675,-23429.91,131957523.83499998,60133.665
905,2022-08-17,111500336.1425,25826250.0,65179510.9075,12069575.235,0.0,8425000.0,-390364011.595,-40607609.47,-26234747.08,-7542887.892500001,-179811875.0,-132564312.4825,-3031165.7,-571413.97,-278863675.4525,0.0
906,2022-08-18,223667598.775,78073250.0,95007233.1875,12962115.5875,0.0,37625000.0,-242787831.59000003,-62008682.85,-24571520.6475,-5799269.0875,0.0,-1874715.6075,-2756730.3124999995,-145776913.085,-19120232.815000027,0.0
